223.0.0.0,223.1.255.255,AS,CN,Beijing,Beijing,39.9042,116.407
223.2.0.0,223.2.63.255,AS,CN,Jiangsu,"Nanjing (Gulou Qu)",32.0528,118.768
223.2.64.0,223.2.87.255,AS,CN,Jiangsu,"Nanjing (Qixia Qu)",32.1333,118.895
223.2.88.0,223.2.95.255,AS,CN,Jiangsu,"Nanjing (Gulou Qu)",32.0479,118.761
223.2.96.0,223.2.119.255,AS,CN,Jiangsu,"Nanjing (Xiaguan Qu)",32.0994,118.778
223.2.120.0,223.2.127.255,AS,CN,Jiangsu,"Wuxi (Xishan Qu)",31.6002,120.384
223.2.128.0,223.2.159.255,AS,CN,Jiangsu,"Xuzhou (Tongshan Qu)",34.1984,117.184
223.2.160.0,223.2.183.255,AS,CN,Jiangsu,"Xuzhou (Yunlong Qu)",34.2641,117.256
223.2.184.0,223.2.191.255,AS,CN,Jiangsu,Nanjing,32.0603,118.797
223.2.192.0,223.2.207.255,AS,CN,Jiangsu,"Nanjing (Qinhuai Qu)",32.0258,118.794
223.2.208.0,223.2.231.255,AS,CN,Jiangsu,"Nanjing (Qixia Qu)",32.1008,118.941
223.2.232.0,223.2.239.255,AS,CN,Jiangsu,Nanjing,32.0603,118.797
223.2.240.0,223.2.255.255,AS,CN,Jiangsu,"Nanjing (Gulou Qu)",32.0434,118.78
223.3.0.0,223.3.255.255,AS,CN,Jiangsu,"Nanjing (Xuanwu Qu)",32.0562,118.791
223.4.0.0,223.7.255.255,AS,CN,Zhejiang,Hangzhou,30.2741,120.155
223.8.0.0,223.8.127.255,AS,CN,Shanxi,Taiyuan,37.8389,112.564
223.8.128.0,223.8.255.255,AS,CN,Shanxi,Liuxiang,37.8735,112.562
223.9.0.0,223.9.191.255,AS,CN,Shanxi,"Taiyuan (Xiaodian Qu)",37.7953,112.567
223.9.192.0,223.10.127.255,AS,CN,Shanxi,Liuxiang,37.8735,112.562
223.10.128.0,223.11.8.255,AS,CN,Shanxi,"Taiyuan (Xiaodian Qu)",37.7953,112.567
223.11.9.0,223.11.9.255,AS,CN,Shanxi,Xiaodian,37.7364,112.556
223.11.10.0,223.12.255.255,AS,CN,Shanxi,"Taiyuan (Xiaodian Qu)",37.7953,112.567
223.13.0.0,223.13.127.255,AS,CN,Shanxi,Liuxiang,37.8735,112.562
223.13.128.0,223.14.255.255,AS,CN,Shanxi,"Taiyuan (Xiaodian Qu)",37.7953,112.567
223.15.0.0,223.15.255.255,AS,CN,Shanxi,Taiyuan,37.8389,112.564
223.16.0.0,223.16.13.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.14.0,223.16.14.255,AS,HK,"Wong Tai Sin","Wong Tai Sin",22.35,114.183
223.16.15.0,223.16.42.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.43.0,223.16.43.255,AS,HK,"Tsuen Wan","Tsuen Wan",22.3714,114.113
223.16.44.0,223.16.113.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.114.0,223.16.114.255,AS,HK,"Tai Po","Tai Po",22.4501,114.169
223.16.115.0,223.16.134.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.135.0,223.16.135.255,AS,HK,"Sham Shui Po","Sham Shui Po",22.3302,114.159
223.16.136.0,223.16.148.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.149.0,223.16.149.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.16.150.0,223.16.163.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.164.0,223.16.164.255,AS,HK,Islands,东涌,22.2878,113.942
223.16.165.0,223.16.196.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.197.0,223.16.197.255,AS,HK,"Yuen Long","Yuen Long Kau Hui",22.45,114.033
223.16.198.0,223.16.203.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.204.0,223.16.204.255,AS,HK,"Yuen Long","Yuen Long Kau Hui",22.45,114.033
223.16.205.0,223.16.212.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.16.213.0,223.16.213.255,AS,HK,"Sham Shui Po","Sham Shui Po",22.3302,114.159
223.16.214.0,223.17.17.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.18.0,223.17.18.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.17.19.0,223.17.62.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.63.0,223.17.63.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.17.64.0,223.17.144.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.145.0,223.17.145.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.17.146.0,223.17.176.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.177.0,223.17.177.255,AS,HK,"Sha Tin",Shatin,22.3833,114.183
223.17.178.0,223.17.209.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.210.0,223.17.210.255,AS,HK,"Sha Tin",Shatin,22.3833,114.183
223.17.211.0,223.17.218.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.17.219.0,223.17.219.255,AS,HK,"Sai Kung","Sai Kung",22.3833,114.267
223.17.220.0,223.18.46.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.18.47.0,223.18.47.255,AS,HK,"Wong Tai Sin","Wong Tai Sin",22.35,114.183
223.18.48.0,223.18.85.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.18.86.0,223.18.86.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.18.87.0,223.18.107.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
223.18.108.0,223.18.108.255,AS,HK,"Kowloon City",Kowloon,22.3167,114.183
223.18.109.0,223.18.140.255,AS,HK,"Central and Western","Hong Kong",22.3964,114.109
