97.0.0.0,97.0.63.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.0.64.0,97.0.91.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.0.92.0,97.0.92.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.0.93.0,97.0.127.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.0.128.0,97.0.191.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.0.192.0,97.0.255.255,NA,US,Illinois,Chicago,41.8781,-87.6298
97.1.0.0,97.1.72.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.73.0,97.1.73.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.74.0,97.1.76.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.77.0,97.1.77.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.78.0,97.1.79.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.80.0,97.1.80.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.81.0,97.1.81.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.82.0,97.1.82.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.83.0,97.1.84.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.85.0,97.1.85.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.1.86.0,97.1.86.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.87.0,97.1.88.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.89.0,97.1.90.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.91.0,97.1.92.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.93.0,97.1.93.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.1.94.0,97.1.94.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.95.0,97.1.95.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.96.0,97.1.96.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.97.0,97.1.98.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.99.0,97.1.100.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.101.0,97.1.101.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.102.0,97.1.108.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.109.0,97.1.109.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.110.0,97.1.127.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.1.128.0,97.1.149.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.150.0,97.1.150.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.1.151.0,97.1.199.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.1.200.0,97.1.200.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.1.201.0,97.2.37.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.38.0,97.2.38.255,NA,US,"New Jersey","Bedminster (Pluckemin)",40.6444,-74.6349
97.2.39.0,97.2.39.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.2.40.0,97.2.45.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.46.0,97.2.46.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.2.47.0,97.2.50.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.51.0,97.2.51.255,NA,US,"New Jersey","Bedminster (Pluckemin)",40.6444,-74.6349
97.2.52.0,97.2.52.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.53.0,97.2.53.255,NA,US,"New Jersey","Bedminster (Pluckemin)",40.6444,-74.6349
97.2.54.0,97.2.54.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.55.0,97.2.55.255,NA,US,"New Jersey","Bedminster (Pluckemin)",40.6444,-74.6349
97.2.56.0,97.2.63.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.64.0,97.2.64.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.65.0,97.2.66.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.67.0,97.2.67.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.68.0,97.2.68.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.69.0,97.2.69.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.70.0,97.2.70.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.71.0,97.2.71.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.2.72.0,97.2.72.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.73.0,97.2.73.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.74.0,97.2.74.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.75.0,97.2.76.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.77.0,97.2.77.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.2.78.0,97.2.78.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.79.0,97.2.80.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.81.0,97.2.81.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.82.0,97.2.89.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.90.0,97.2.91.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.92.0,97.2.94.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.95.0,97.2.96.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.97.0,97.2.102.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.103.0,97.2.103.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.104.0,97.2.112.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.113.0,97.2.113.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.114.0,97.2.117.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.118.0,97.2.118.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.119.0,97.2.120.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.121.0,97.2.122.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.123.0,97.2.125.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.126.0,97.2.126.255,NA,US,Florida,"West Palm Beach",26.7153,-80.0534
97.2.127.0,97.2.127.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.128.0,97.2.154.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.155.0,97.2.155.255,NA,US,"New Jersey","Bedminster (Pluckemin)",40.6444,-74.6349
97.2.156.0,97.2.158.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.159.0,97.2.159.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.160.0,97.2.169.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.170.0,97.2.170.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.171.0,97.2.171.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.172.0,97.2.174.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.175.0,97.2.175.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.176.0,97.2.176.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.177.0,97.2.180.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.181.0,97.2.181.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.182.0,97.2.186.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.187.0,97.2.187.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.188.0,97.2.188.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.189.0,97.2.189.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.190.0,97.2.190.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.191.0,97.2.192.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.193.0,97.2.194.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.195.0,97.2.195.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.196.0,97.2.197.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.198.0,97.2.199.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.200.0,97.2.202.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.203.0,97.2.203.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.204.0,97.2.205.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
97.2.206.0,97.2.206.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.207.0,97.2.208.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.209.0,97.2.209.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
97.2.210.0,97.2.211.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
97.2.212.0,97.2.215.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
