4.0.0.0,4.0.0.255,NA,US,Texas,Houston,29.7602,-95.3694
4.0.1.0,4.0.1.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.2.0,4.0.2.255,NA,US,Indiana,Tetersburg,40.2672,-86.1349
4.0.3.0,4.0.4.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.5.0,4.0.5.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
4.0.6.0,4.0.8.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.9.0,4.0.9.255,NA,US,"New York","New York",40.7903,-73.9597
4.0.10.0,4.0.33.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.34.0,4.0.34.255,NA,US,Georgia,Atlanta,33.749,-84.388
4.0.35.0,4.0.35.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.36.0,4.0.36.255,NA,US,Georgia,Atlanta,33.749,-84.388
4.0.37.0,4.0.37.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.38.0,4.0.38.255,NA,US,California,"San Francisco",37.7749,-122.419
4.0.39.0,4.0.69.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.70.0,4.0.70.255,NA,US,Mississippi,"Bay Saint Louis",30.3088,-89.33
4.0.71.0,4.0.71.255,NA,US,California,"San Francisco",37.7749,-122.419
4.0.72.0,4.0.145.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.146.0,4.0.146.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
4.0.147.0,4.0.152.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.153.0,4.0.153.255,NA,US,Georgia,Atlanta,33.749,-84.388
4.0.154.0,4.0.167.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.168.0,4.0.168.255,NA,US,Georgia,Atlanta,33.749,-84.388
4.0.169.0,4.0.174.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.175.0,4.0.175.255,NA,US,Louisiana,Monroe,32.5896,-92.0669
4.0.176.0,4.0.177.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.178.0,4.0.178.255,NA,US,Massachusetts,Boston,42.3584,-71.0598
4.0.179.0,4.0.191.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.0.192.0,4.0.192.255,NA,US,Ohio,Cleveland,41.4993,-81.6944
4.0.193.0,4.1.0.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.1.0,4.1.1.255,NA,US,Tennessee,Nashville,36.1667,-86.7833
4.1.2.0,4.1.3.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.4.0,4.1.4.255,NA,US,Mississippi,"Bay Saint Louis",30.3088,-89.33
4.1.5.0,4.1.36.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.37.0,4.1.37.255,NA,US,Louisiana,Monroe,32.5896,-92.0669
4.1.38.0,4.1.39.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.40.0,4.1.42.255,NA,US,"New York","New York",40.7903,-73.9597
4.1.43.0,4.1.43.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.44.0,4.1.44.255,NA,US,Louisiana,Monroe,32.5896,-92.0669
4.1.45.0,4.1.59.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.60.0,4.1.60.255,NA,US,Florida,Miami,25.7891,-80.204
4.1.61.0,4.1.69.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.70.0,4.1.70.255,NA,US,"New York","New York",40.7056,-73.978
4.1.71.0,4.1.106.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.107.0,4.1.107.255,NA,US,Massachusetts,Boston,42.3584,-71.0598
4.1.108.0,4.1.113.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.114.0,4.1.114.255,NA,US,Massachusetts,Boston,42.3584,-71.0598
4.1.115.0,4.1.118.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.119.0,4.1.119.255,NA,US,Washington,Seattle,47.6062,-122.332
4.1.120.0,4.1.120.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.121.0,4.1.121.255,NA,US,Massachusetts,"East Bridgewater",42.0334,-70.9592
4.1.122.0,4.1.127.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
4.1.128.0,4.1.128.255,NA,US,Massachusetts,Boston,42.3584,-71.0598
4.1.129.0,4.1.130.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
