144.0.0.0,144.0.255.255,AS,CN,Shandong,Jinan,36.6685,117.02
144.1.0.0,144.1.255.255,OC,AU,Queensland,Taigum,-27.3494,153.049
144.2.0.0,144.2.0.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.1.0,144.2.1.255,NA,US,California,"Los Angeles",34.0522,-118.244
144.2.2.0,144.2.2.255,AS,SG,,Singapore,1.35538,103.868
144.2.3.0,144.2.3.255,AS,HK,"Wan Chai",Wanchai,22.2643,114.188
144.2.4.0,144.2.5.255,AS,SG,,Singapore,1.35538,103.868
144.2.6.0,144.2.6.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.7.0,144.2.7.255,NA,US,California,"Los Angeles",34.0522,-118.244
144.2.8.0,144.2.11.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.12.0,144.2.12.255,NA,US,Illinois,Chicago,41.8781,-87.6298
144.2.13.0,144.2.13.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.14.0,144.2.14.255,NA,US,California,"Los Angeles",34.0522,-118.244
144.2.15.0,144.2.15.255,NA,US,Texas,Dallas,32.7767,-96.797
144.2.16.0,144.2.21.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.22.0,144.2.22.255,NA,US,"District of Columbia","Washington D.C.",38.9072,-77.0369
144.2.23.0,144.2.31.255,OC,AU,"New South Wales",Sydney,-33.8675,151.207
144.2.32.0,144.2.43.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
144.2.44.0,144.2.44.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
144.2.45.0,144.2.53.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
144.2.54.0,144.2.54.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
144.2.55.0,144.2.57.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
144.2.58.0,144.2.58.255,NA,US,Virginia,Ashburn,39.0438,-77.4874
144.2.59.0,144.2.63.255,NA,US,"New Jersey",Newark,40.7357,-74.1724
144.2.64.0,144.2.69.255,EU,CH,Fribourg,Fribourg,46.8043,7.15086
144.2.70.0,144.2.70.255,EU,CH,"Appenzell Ausserrhoden",Speicher,47.4109,9.44335
144.2.71.0,144.2.79.255,EU,CH,Fribourg,Fribourg,46.8043,7.15086
144.2.80.0,144.2.80.255,EU,CH,Uri,Altdorf,46.8804,8.64441
144.2.81.0,144.2.86.255,EU,CH,Fribourg,Fribourg,46.8043,7.15086
144.2.87.0,144.2.87.255,EU,CH,Bern,Krattigen,46.6614,7.72777
