99.0.0.0,99.0.3.255,NA,US,California,Folsom,38.678,-121.176
99.0.4.0,99.0.15.255,NA,US,California,"Fair Oaks",38.6446,-121.272
99.0.16.0,99.0.31.255,NA,US,Indiana,Indianapolis,39.7684,-86.1581
99.0.32.0,99.0.35.255,NA,US,Tennessee,Nashville,36.1667,-86.7833
99.0.36.0,99.0.39.255,NA,US,Tennessee,Murfreesboro,35.8456,-86.3903
99.0.40.0,99.0.40.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.41.0,99.0.41.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.42.0,99.0.43.255,NA,US,"New York","New York",40.7056,-73.978
99.0.44.0,99.0.45.7,NA,US,California,"Santa Clara",37.3541,-121.955
99.0.45.8,99.0.45.255,NA,US,Washington,"Redmond (Downtown)",47.6688,-122.122
99.0.46.0,99.0.47.79,NA,US,California,"Santa Clara",37.3541,-121.955
99.0.47.80,99.0.47.255,NA,US,California,"San Francisco",37.7749,-122.419
99.0.48.0,99.0.50.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.51.0,99.0.51.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.52.0,99.0.53.79,NA,US,California,"San Francisco",37.7749,-122.419
99.0.53.80,99.0.53.255,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.54.0,99.0.55.255,NA,US,California,"San Francisco",37.7749,-122.419
99.0.56.0,99.0.59.255,NA,US,Alabama,Tuscaloosa,33.2098,-87.5692
99.0.60.0,99.0.63.255,NA,US,Alabama,Birmingham,33.5207,-86.8025
99.0.64.0,99.0.64.255,NA,US,"New York","New York",40.7056,-73.978
99.0.65.0,99.0.66.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.67.0,99.0.67.255,NA,US,"New York","New York",40.7056,-73.978
99.0.68.0,99.0.68.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.69.0,99.0.69.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.70.0,99.0.70.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.71.0,99.0.71.255,NA,US,"New York","New York",40.7056,-73.978
99.0.72.0,99.0.73.31,NA,US,Michigan,Pontiac,42.6389,-83.291
99.0.73.32,99.0.73.255,NA,US,Texas,Plano,33.0198,-96.6989
99.0.74.0,99.0.76.39,NA,US,Michigan,Pontiac,42.6389,-83.291
99.0.76.40,99.0.77.7,NA,US,Texas,Plano,33.0198,-96.6989
99.0.77.8,99.0.78.87,NA,US,Michigan,Pontiac,42.6389,-83.291
99.0.78.88,99.0.78.255,NA,US,Texas,Plano,33.0198,-96.6989
99.0.79.0,99.0.79.255,NA,US,Michigan,Pontiac,42.6389,-83.291
99.0.80.0,99.0.80.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.81.0,99.0.81.255,NA,US,"New York","New York",40.7056,-73.978
99.0.82.0,99.0.83.255,NA,US,California,"San Francisco",37.7749,-122.419
99.0.84.0,99.0.87.255,NA,US,California,"Santa Clara",37.3541,-121.955
99.0.88.0,99.0.89.47,NA,US,California,Fresno,36.7468,-119.773
99.0.89.48,99.0.89.255,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.90.0,99.0.91.39,NA,US,California,Fresno,36.7468,-119.773
99.0.91.40,99.0.91.255,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.92.0,99.0.92.255,NA,US,"New York","New York",40.7056,-73.978
99.0.93.0,99.0.93.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.94.0,99.0.95.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.96.0,99.0.97.255,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.98.0,99.0.98.255,NA,US,Texas,Dallas,32.7767,-96.797
99.0.99.0,99.0.100.87,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.100.88,99.0.100.191,NA,US,Texas,Richardson,32.9482,-96.7297
99.0.100.192,99.0.103.239,NA,US,Texas,Richardson,32.9483,-96.7299
99.0.103.240,99.0.103.255,NA,US,Texas,Richardson,32.9482,-96.7297
99.0.104.0,99.0.107.255,NA,US,Florida,"Palm Coast",29.5845,-81.2079
99.0.108.0,99.0.111.255,NA,US,Florida,"Daytona Beach",29.2108,-81.0228
99.0.112.0,99.0.119.255,NA,US,"North Carolina",Charlotte,35.2271,-80.8431
99.0.120.0,99.0.127.255,NA,US,Tennessee,Memphis,35.1495,-90.049
99.0.128.0,99.0.128.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.129.0,99.0.129.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.130.0,99.0.130.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.131.0,99.0.131.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.132.0,99.0.132.255,NA,US,"New York","New York",40.7056,-73.978
99.0.133.0,99.0.133.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.134.0,99.0.134.255,NA,US,"New York","New York",40.7056,-73.978
99.0.135.0,99.0.136.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.137.0,99.0.137.255,NA,US,"New York","New York",40.7056,-73.978
99.0.138.0,99.0.139.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.140.0,99.0.140.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.141.0,99.0.141.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.142.0,99.0.143.255,NA,US,"New York","New York",40.7056,-73.978
99.0.144.0,99.0.145.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.146.0,99.0.147.255,NA,US,"New York","New York",40.7056,-73.978
99.0.148.0,99.0.149.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.150.0,99.0.150.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.151.0,99.0.152.255,NA,US,"New York","New York",40.7056,-73.978
99.0.153.0,99.0.153.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.154.0,99.0.154.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.155.0,99.0.157.255,NA,US,"New York","New York",40.7056,-73.978
99.0.158.0,99.0.160.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.161.0,99.0.161.255,NA,US,"New York","New York",40.7056,-73.978
99.0.162.0,99.0.162.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.163.0,99.0.163.255,NA,US,"New York","New York",40.7056,-73.978
99.0.164.0,99.0.164.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.165.0,99.0.165.255,NA,US,"New York","New York",40.7056,-73.978
99.0.166.0,99.0.166.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.167.0,99.0.167.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.168.0,99.0.168.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.169.0,99.0.170.255,NA,US,"New York","New York",40.7056,-73.978
99.0.171.0,99.0.171.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.172.0,99.0.172.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.173.0,99.0.173.255,NA,US,"New York","New York",40.7056,-73.978
99.0.174.0,99.0.174.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.175.0,99.0.175.255,NA,US,"New York","New York",40.7056,-73.978
99.0.176.0,99.0.176.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.177.0,99.0.178.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.179.0,99.0.181.255,NA,US,"New York","New York",40.7056,-73.978
99.0.182.0,99.0.182.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.183.0,99.0.183.255,NA,US,"New York","New York",40.7056,-73.978
99.0.184.0,99.0.184.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.185.0,99.0.185.255,NA,US,"New York","New York",40.7056,-73.978
99.0.186.0,99.0.186.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.187.0,99.0.187.255,NA,US,"New York","New York",40.7056,-73.978
99.0.188.0,99.0.189.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.190.0,99.0.190.255,NA,US,"New York","New York",40.7056,-73.978
99.0.191.0,99.0.191.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.192.0,99.0.192.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.193.0,99.0.193.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.194.0,99.0.196.255,NA,US,"New York","New York",40.7056,-73.978
99.0.197.0,99.0.198.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.199.0,99.0.200.255,NA,US,"New York","New York",40.7056,-73.978
99.0.201.0,99.0.201.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.202.0,99.0.203.255,NA,US,"New York","New York",40.7056,-73.978
99.0.204.0,99.0.205.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.206.0,99.0.207.255,NA,US,"New York","New York",40.7056,-73.978
99.0.208.0,99.0.208.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.209.0,99.0.209.255,NA,US,California,"San Jose",37.3394,-121.895
99.0.210.0,99.0.210.255,NA,US,Washington,"Redmond (Downtown)",47.669,-122.118
99.0.211.0,99.0.211.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.212.0,99.0.213.255,NA,US,"New York","New York",40.7056,-73.978
99.0.214.0,99.0.216.255,NA,US,Illinois,Chicago,41.8781,-87.6298
99.0.217.0,99.0.217.255,NA,US,"New York","New York",40.7056,-73.978
